GEOID,NAME,variable,estimate,moe
3832660,"Granville city, North Dakota",B01003_001,279,97
3867780,"Rolette city, North Dakota",B01003_001,456,117
3843580,"Kulm city, North Dakota",B01003_001,467,104
3830580,"Glenburn city, North Dakota",B01003_001,490,104
3822340,"Edmore city, North Dakota",B01003_001,296,113
3807200,"Bismarck city, North Dakota",B01003_001,73694,52
3807180,"Bisbee city, North Dakota",B01003_001,63,33
3850420,"Manvel city, North Dakota",B01003_001,417,95
3860380,"Overly city, North Dakota",B01003_001,16,13
3807620,"Blanchard CDP, North Dakota",B01003_001,0,10
3817620,"Dahlen CDP, North Dakota",B01003_001,28,21
3837020,"Heimdal CDP, North Dakota",B01003_001,39,50
3819060,"Denhoff CDP, North Dakota",B01003_001,18,12
3847796,"Long Creek CDP, North Dakota",B01003_001,49,53
3879460,"Trenton CDP, North Dakota",B01003_001,575,289
3802380,"Aneta city, North Dakota",B01003_001,150,47
3849580,"McVille city, North Dakota",B01003_001,341,84
3861860,"Petersburg city, North Dakota",B01003_001,131,30
3872180,"Sheldon city, North Dakota",B01003_001,155,61
3808580,"Bowdon city, North Dakota",B01003_001,198,91
3877660,"Sykeston city, North Dakota",B01003_001,92,36
3805980,"Benedict city, North Dakota",B01003_001,243,154
3811180,"Butte city, North Dakota",B01003_001,71,38
3817060,"Crystal city, North Dakota",B01003_001,96,36
3854740,"Mountain city, North Dakota",B01003_001,97,43
3818260,"Dawson city, North Dakota",B01003_001,72,32
3877980,"Tappen city, North Dakota",B01003_001,286,85
3811340,"Buxton city, North Dakota",B01003_001,379,89
3878660,"Thompson city, North Dakota",B01003_001,1052,198
3851060,"Martin city, North Dakota",B01003_001,57,21
3841500,"Kathryn city, North Dakota",B01003_001,82,58
3845460,"Leal city, North Dakota",B01003_001,9,7
3859660,"Oriska city, North Dakota",B01003_001,193,99
3807020,"Binford city, North Dakota",B01003_001,178,67
3846980,"Linton city, North Dakota",B01003_001,886,124
3806300,"Berlin city, North Dakota",B01003_001,51,29
3822140,"Edgeley city, North Dakota",B01003_001,678,103
3881900,"Verona city, North Dakota",B01003_001,119,72
3801420,"Alice city, North Dakota",B01003_001,44,25
3801940,"Amenia city, North Dakota",B01003_001,181,84
3803300,"Arthur city, North Dakota",B01003_001,338,59
3818180,"Davenport city, North Dakota",B01003_001,253,83
3839460,"Hunter city, North Dakota",B01003_001,283,77
3845980,"Leonard city, North Dakota",B01003_001,260,83
3860500,"Page city, North Dakota",B01003_001,193,55
3826980,"Forbes city, North Dakota",B01003_001,20,15
3848460,"Ludden city, North Dakota",B01003_001,27,19
3830660,"Glenfield city, North Dakota",B01003_001,74,48
3849260,"McHenry city, North Dakota",B01003_001,58,48
3881700,"Venturia city, North Dakota",B01003_001,16,11
3888180,"Zeeland city, North Dakota",B01003_001,96,41
3835140,"Hansboro city, North Dakota",B01003_001,23,18
3804740,"Bantry CDP, North Dakota",B01003_001,5,6
3855420,"Napoleon city, North Dakota",B01003_001,808,99
3855220,"Mylo city, North Dakota",B01003_001,12,13
3800340,"Adams city, North Dakota",B01003_001,112,44
3815820,"Conway city, North Dakota",B01003_001,13,8
3838780,"Hoople city, North Dakota",B01003_001,239,76
3872580,"Sheyenne city, North Dakota",B01003_001,222,63
3816580,"Crary city, North Dakota",B01003_001,107,47
3845300,"Lawton city, North Dakota",B01003_001,18,13
3842660,"Kief city, North Dakota",B01003_001,13,18
3880860,"Upham city, North Dakota",B01003_001,183,60
3835060,"Hannah city, North Dakota",B01003_001,11,11
3860100,"Osnabrock city, North Dakota",B01003_001,175,69
3882940,"Wales city, North Dakota",B01003_001,8,10
3856420,"New Leipzig city, North Dakota",B01003_001,159,60
3843500,"Kramer city, North Dakota",B01003_001,25,16
3851420,"Maxbass city, North Dakota",B01003_001,98,45
3885020,"Westhope city, North Dakota",B01003_001,360,85
3804940,"Barney city, North Dakota",B01003_001,51,22
3821220,"Dwight city, North Dakota",B01003_001,54,27
3801180,"Alexander city, North Dakota",B01003_001,213,112
3803220,"Arnegard city, North Dakota",B01003_001,155,86
3874185,"South Heart city, North Dakota",B01003_001,489,204
3878180,"Taylor city, North Dakota",B01003_001,186,54
3806460,"Berthold city, North Dakota",B01003_001,455,99
3819300,"Des Lacs city, North Dakota",B01003_001,200,70
3819900,"Donnybrook city, North Dakota",B01003_001,76,38
3853380,"Minot city, North Dakota",B01003_001,48038,59
3809460,"Brinsmade city, North Dakota",B01003_001,19,14
3849620,"Maddock city, North Dakota",B01003_001,369,89
3813020,"Cayuga city, North Dakota",B01003_001,40,23
3802060,"Amidon city, North Dakota",B01003_001,31,21
3850860,"Marmarth city, North Dakota",B01003_001,93,35
3814660,"Cleveland city, North Dakota",B01003_001,119,87
3876620,"Streeter city, North Dakota",B01003_001,90,27
3871660,"Selfridge city, North Dakota",B01003_001,219,87
3804460,"Balfour city, North Dakota",B01003_001,13,16
3851860,"Medina city, North Dakota",B01003_001,253,63
3856180,"New England city, North Dakota",B01003_001,810,131
3848580,"Luverne city, North Dakota",B01003_001,33,20
3836860,"Hebron city, North Dakota",B01003_001,754,221
3815460,"Columbus city, North Dakota",B01003_001,66,28
3832060,"Grand Forks city, North Dakota",B01003_001,58935,37
3827700,"Fort Totten CDP, North Dakota",B01003_001,1042,258
3821020,"Dunseith city, North Dakota",B01003_001,858,235
3844860,"Lankin city, North Dakota",B01003_001,115,48
3853820,"Monango city, North Dakota",B01003_001,19,24
3866260,"Reynolds city, North Dakota",B01003_001,396,85
3871940,"Sharon city, North Dakota",B01003_001,65,48
3858740,"Oakes city, North Dakota",B01003_001,2125,193
3829540,"Gascoyne city, North Dakota",B01003_001,24,24
3831180,"Golden Valley city, North Dakota",B01003_001,224,82
3833050,"Green Acres CDP, North Dakota",B01003_001,789,386
3840740,"Jessie CDP, North Dakota",B01003_001,52,51
3859820,"Orrin CDP, North Dakota",B01003_001,0,10
3863700,"Porcupine CDP, North Dakota",B01003_001,116,60
3824620,"Erie CDP, North Dakota",B01003_001,47,30
3849220,"McGregor CDP, North Dakota",B01003_001,111,161
3824020,"Embden CDP, North Dakota",B01003_001,32,28
3802820,"Apple Valley CDP, North Dakota",B01003_001,274,134
3887860,"York city, North Dakota",B01003_001,14,12
3870260,"St. Thomas city, North Dakota",B01003_001,301,58
3827860,"Fort Yates city, North Dakota",B01003_001,144,48
3800100,"Abercrombie city, North Dakota",B01003_001,261,69
3832900,"Great Bend city, North Dakota",B01003_001,31,16
3862260,"Pick City city, North Dakota",B01003_001,105,45
3888140,"Zap city, North Dakota",B01003_001,161,71
3825180,"Fairdale city, North Dakota",B01003_001,17,8
3853540,"Minto city, North Dakota",B01003_001,608,107
3818340,"Dazey city, North Dakota",B01003_001,83,52
3800940,"Alamo city, North Dakota",B01003_001,70,37
3836700,"Hazelton city, North Dakota",B01003_001,214,70
3819580,"Dickey city, North Dakota",B01003_001,89,43
3850780,"Marion city, North Dakota",B01003_001,119,38
3850580,"Mapleton city, North Dakota",B01003_001,1151,156
3871780,"Sentinel Butte city, North Dakota",B01003_001,45,24
3816380,"Courtenay city, North Dakota",B01003_001,53,31
3806180,"Bergen city, North Dakota",B01003_001,0,10
3801700,"Almont city, North Dakota",B01003_001,149,90
3831740,"Grace City city, North Dakota",B01003_001,49,30
3887020,"Wishek city, North Dakota",B01003_001,951,110
3873820,"Solen city, North Dakota",B01003_001,74,32
3867180,"Robinson city, North Dakota",B01003_001,46,29
3823340,"Elliott city, North Dakota",B01003_001,37,20
3843260,"Knox city, North Dakota",B01003_001,30,26
3856780,"Niagara city, North Dakota",B01003_001,31,21
3866300,"Rhame city, North Dakota",B01003_001,181,79
3874020,"Souris city, North Dakota",B01003_001,57,29
3826420,"Finley city, North Dakota",B01003_001,291,77
3826660,"Flasher city, North Dakota",B01003_001,224,67
3833500,"Grenora city, North Dakota",B01003_001,329,145
3886620,"Wimbledon city, North Dakota",B01003_001,156,52
3885180,"Wheatland CDP, North Dakota",B01003_001,58,43
3804020,"Ayr city, North Dakota",B01003_001,15,21
3849820,"Makoti city, North Dakota",B01003_001,86,48
3811860,"Cando city, North Dakota",B01003_001,1218,144
3839980,"Inkster city, North Dakota",B01003_001,26,14
3882980,"Walhalla city, North Dakota",B01003_001,910,138
3867500,"Rocklake city, North Dakota",B01003_001,107,59
3877260,"Sutton CDP, North Dakota",B01003_001,41,45
3886580,"Wilton city, North Dakota",B01003_001,675,146
3841180,"Jud city, North Dakota",B01003_001,47,21
3801860,"Ambrose city, North Dakota",B01003_001,29,20
3825700,"Fargo city, North Dakota",B01003_001,127319,47
3834460,"Hamberg city, North Dakota",B01003_001,15,11
3828860,"Gackle city, North Dakota",B01003_001,309,64
3827100,"Forest River city, North Dakota",B01003_001,117,41
3842180,"Kensal city, North Dakota",B01003_001,277,125
3865980,"Regan city, North Dakota",B01003_001,88,115
3842020,"Kenmare city, North Dakota",B01003_001,1016,188
3853980,"Montpelier city, North Dakota",B01003_001,99,47
3822260,"Edinburg city, North Dakota",B01003_001,195,51
3834180,"Hague city, North Dakota",B01003_001,108,62
3885660,"White Shield CDP, North Dakota",B01003_001,200,56
3803740,"Auburn CDP, North Dakota",B01003_001,10,14
3854220,"Mooreton city, North Dakota",B01003_001,157,53
3836140,"Havana city, North Dakota",B01003_001,88,45
3852740,"Michigan City city, North Dakota",B01003_001,312,73
3864320,"Prairie Rose city, North Dakota",B01003_001,36,20
3805420,"Beach city, North Dakota",B01003_001,957,130
3808900,"Braddock city, North Dakota",B01003_001,16,10
3846540,"Lignite city, North Dakota",B01003_001,200,58
3869460,"Ryder city, North Dakota",B01003_001,114,48
3883700,"Washburn city, North Dakota",B01003_001,1463,202
3811500,"Caledonia CDP, North Dakota",B01003_001,69,82
3849900,"Mandan city, North Dakota",B01003_001,24049,41
3845740,"Lehr city, North Dakota",B01003_001,73,27
3810420,"Buffalo city, North Dakota",B01003_001,136,39
3836780,"Hazen city, North Dakota",B01003_001,2569,249
3869340,"Rutland city, North Dakota",B01003_001,82,38
3878940,"Tioga city, North Dakota",B01003_001,1376,378
3812820,"Cathay city, North Dakota",B01003_001,22,17
3880660,"Underwood city, North Dakota",B01003_001,732,145
3879420,"Towner city, North Dakota",B01003_001,456,106
3834620,"Hamilton city, North Dakota",B01003_001,30,18
3844900,"Lansford city, North Dakota",B01003_001,230,54
3832580,"Grano city, North Dakota",B01003_001,2,3
3824260,"Enderlin city, North Dakota",B01003_001,1030,152
3851380,"Max city, North Dakota",B01003_001,185,60
3863900,"Portland city, North Dakota",B01003_001,562,133
3809700,"Brocket city, North Dakota",B01003_001,32,32
3842700,"Killdeer city, North Dakota",B01003_001,757,145
3855620,"Neche city, North Dakota",B01003_001,390,87
3829220,"Gardner city, North Dakota",B01003_001,71,19
3812340,"Carrington city, North Dakota",B01003_001,2161,200
3887740,"Wyndmere city, North Dakota",B01003_001,505,101
3841380,"Karlsruhe city, North Dakota",B01003_001,54,22
3813180,"Center city, North Dakota",B01003_001,554,124
3842780,"Kindred city, North Dakota",B01003_001,957,217
3864140,"Powers Lake city, North Dakota",B01003_001,252,72
3852340,"Mercer city, North Dakota",B01003_001,109,51
3835900,"Harvey city, North Dakota",B01003_001,1767,157
3844780,"Langdon city, North Dakota",B01003_001,1717,173
3848020,"Loraine city, North Dakota",B01003_001,8,9
3830180,"Gilby city, North Dakota",B01003_001,376,122
3851900,"Medora city, North Dakota",B01003_001,151,52
3881180,"Valley City city, North Dakota",B01003_001,6558,52
3879940,"Turtle Lake city, North Dakota",B01003_001,503,122
3814740,"Clifford city, North Dakota",B01003_001,65,33
3879340,"Tower City city, North Dakota",B01003_001,296,56
3851500,"Mayville city, North Dakota",B01003_001,2102,188
3882780,"Walcott city, North Dakota",B01003_001,316,75
3801740,"Alsen city, North Dakota",B01003_001,22,15
3812020,"Cannon Ball CDP, North Dakota",B01003_001,896,144
3872820,"Sibley city, North Dakota",B01003_001,18,13
3850220,"Manning CDP, North Dakota",B01003_001,50,44
3855500,"Nash CDP, North Dakota",B01003_001,7,10
3874660,"Spiritwood CDP, North Dakota",B01003_001,22,16
3863740,"Portal city, North Dakota",B01003_001,130,50
3829460,"Garrison city, North Dakota",B01003_001,1524,252
3829180,"Gardena city, North Dakota",B01003_001,37,29
3802660,"Antler city, North Dakota",B01003_001,13,13
3820940,"Dunn Center city, North Dakota",B01003_001,447,134
3855740,"Nekoma city, North Dakota",B01003_001,18,13
3856740,"New Town city, North Dakota",B01003_001,2714,23
3824380,"Englevale CDP, North Dakota",B01003_001,40,44
3835500,"Harmon CDP, North Dakota",B01003_001,235,89
3821520,"East Dunseith CDP, North Dakota",B01003_001,459,172
3807456,"Blacktail CDP, North Dakota",B01003_001,113,143
3871700,"Selz CDP, North Dakota",B01003_001,66,70
3853420,"Minot AFB CDP, North Dakota",B01003_001,4943,334
3852180,"Menoken CDP, North Dakota",B01003_001,64,27
3865100,"Raleigh CDP, North Dakota",B01003_001,10,7
3838100,"Hillsboro city, North Dakota",B01003_001,1655,154
3831500,"Goodrich city, North Dakota",B01003_001,105,41
3886020,"Wildrose city, North Dakota",B01003_001,119,55
3886220,"Williston city, North Dakota",B01003_001,27783,20
3812060,"Canton City (Hensel) city, North Dakota",B01003_001,39,27
3857180,"Nome city, North Dakota",B01003_001,51,32
3867620,"Rogers city, North Dakota",B01003_001,41,25
3870380,"Sanborn city, North Dakota",B01003_001,128,43
3815900,"Cooperstown city, North Dakota",B01003_001,803,143
3861460,"Pekin city, North Dakota",B01003_001,68,24
3812940,"Cavalier city, North Dakota",B01003_001,1360,197
3820340,"Drayton city, North Dakota",B01003_001,812,102
3861580,"Pembina city, North Dakota",B01003_001,552,105
3862060,"Pettibone city, North Dakota",B01003_001,61,29
3880140,"Tuttle city, North Dakota",B01003_001,53,27
3804580,"Balta city, North Dakota",B01003_001,55,27
3838860,"Hope city, North Dakota",B01003_001,316,88
3856700,"New Salem city, North Dakota",B01003_001,939,190
3822540,"Egeland city, North Dakota",B01003_001,83,62
3870780,"Sarles city, North Dakota",B01003_001,18,24
3865900,"Reeder city, North Dakota",B01003_001,86,34
3826700,"Flaxton city, North Dakota",B01003_001,44,24
3809320,"Briarwood city, North Dakota",B01003_001,56,47
3828720,"Frontier city, North Dakota",B01003_001,175,72
3835940,"Harwood city, North Dakota",B01003_001,759,199
3858120,"North River city, North Dakota",B01003_001,51,23
3823220,"Ellendale city, North Dakota",B01003_001,997,108
3876500,"Strasburg city, North Dakota",B01003_001,510,116
3828380,"Fredonia city, North Dakota",B01003_001,25,11
3867820,"Rolla city, North Dakota",B01003_001,1190,174
3869980,"St. John city, North Dakota",B01003_001,216,73
3855020,"Munich city, North Dakota",B01003_001,337,92
3845860,"Leith city, North Dakota",B01003_001,31,20
3882660,"Wahpeton city, North Dakota",B01003_001,7983,65
3834860,"Hampden city, North Dakota",B01003_001,29,20
3875580,"Starkweather city, North Dakota",B01003_001,33,25
3802220,"Anamoose city, North Dakota",B01003_001,290,94
3818620,"Deering city, North Dakota",B01003_001,102,47
3831820,"Grafton city, North Dakota",B01003_001,4161,16
3860900,"Park River city, North Dakota",B01003_001,1556,158
3866500,"Richardton city, North Dakota",B01003_001,768,177
3825300,"Fairmount city, North Dakota",B01003_001,337,95
3834900,"Hankinson city, North Dakota",B01003_001,790,131
3808460,"Bottineau city, North Dakota",B01003_001,2104,157
3856020,"Newburg city, North Dakota",B01003_001,61,27
3886380,"Willow City city, North Dakota",B01003_001,91,40
3883860,"Watford City city, North Dakota",B01003_001,5900,17
3835020,"Hannaford city, North Dakota",B01003_001,87,29
3879140,"Tolley city, North Dakota",B01003_001,14,10
3810060,"Buchanan city, North Dakota",B01003_001,82,37
3840580,"Jamestown city, North Dakota",B01003_001,15850,27
3887580,"Woodworth city, North Dakota",B01003_001,46,23
3810940,"Burlington city, North Dakota",B01003_001,1308,229
3820020,"Douglas city, North Dakota",B01003_001,87,64
3877180,"Surrey city, North Dakota",B01003_001,1583,333
3845580,"Leeds city, North Dakota",B01003_001,438,123
3859020,"Oberon city, North Dakota",B01003_001,38,15
3827260,"Forman city, North Dakota",B01003_001,587,90
3812700,"Casselton city, North Dakota",B01003_001,2496,322
3887180,"Wolford city, North Dakota",B01003_001,33,32
3816940,"Crosby city, North Dakota",B01003_001,1105,152
